"dates","prec"
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0
2013-01-28,0.300000004470348
2013-01-28,0.300000004470348
2013-01-29,0.400000005960464
2013-01-29,0.700000010430813
2013-01-29,0.400000005960464
2013-01-29,0.400000005960464
2013-01-29,0.400000005960464
2013-01-29,0.600000008940697
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0
2013-01-29,0.100000001490116
2013-01-29,0.100000001490116
2013-01-29,0
2013-01-29,0.100000001490116
2013-01-29,0.200000002980232
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0.300000004470348
2013-01-30,0
2013-01-30,0
2013-01-30,0.100000001490116
2013-01-30,0.400000005960464
2013-01-30,1.30000001937151
2013-01-30,2.10000003129244
2013-01-30,1.10000001639128
2013-01-30,1.00000001490116
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0.600000008940697
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0
2013-01-30,0.100000001490116
2013-01-30,0.300000004470348
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0.200000002980232
2013-01-31,0.100000001490116
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-01-31,0
2013-02-01,0
2013-02-01,0
2013-02-01,0.100000001490116
2013-02-01,0
2013-02-01,0
2013-02-01,0
2013-02-01,0
2013-02-01,0.100000001490116
2013-02-01,0
2013-02-01,0.600000008940697
2013-02-01,0.200000002980232
2013-02-01,0.400000005960464
2013-02-01,0.100000001490116
2013-02-01,0.600000008940697
2013-02-01,0.600000008940697
2013-02-01,0.700000010430813
2013-02-01,0.700000010430813
2013-02-01,0.300000004470348
2013-02-01,0.200000002980232
2013-02-01,0.400000005960464
2013-02-01,0.100000001490116
2013-02-01,0.500000007450581
2013-02-01,0.300000004470348
2013-02-01,0.300000004470348
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0.800000011920929
2013-02-02,0
2013-02-02,0.100000001490116
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0
2013-02-02,0.300000004470348
2013-02-02,0.500000007450581
2013-02-02,0
2013-02-02,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0
2013-02-03,0.100000001490116
2013-02-03,0.900000013411045
2013-02-03,0.500000007450581
2013-02-03,1.50000002235174
2013-02-03,0.400000005960464
2013-02-03,0.700000010430813
2013-02-03,0.700000010430813
2013-02-03,1.40000002086163
2013-02-04,1.00000001490116
2013-02-04,1.60000002384186
2013-02-04,0.200000002980232
2013-02-04,1.60000002384186
2013-02-04,0.900000013411045
2013-02-04,0.900000013411045
2013-02-04,0.700000010430813
2013-02-04,1.60000002384186
2013-02-04,2.90000004321337
2013-02-04,0
2013-02-04,0
2013-02-04,0.200000002980232
2013-02-04,0.400000005960464
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-04,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0.100000001490116
2013-02-05,1.70000002533197
2013-02-05,0
2013-02-05,0.300000004470348
2013-02-05,0.100000001490116
2013-02-05,1.80000002682209
2013-02-05,1.40000002086163
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-05,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-06,0.400000005960464
2013-02-06,0
2013-02-06,0
2013-02-06,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0.200000002980232
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-07,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-08,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0.100000001490116
2013-02-09,0.100000001490116
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0.100000001490116
2013-02-09,0.100000001490116
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-09,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-10,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-11,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-12,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-13,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-14,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0.300000004470348
2013-02-15,0
2013-02-15,0
2013-02-15,0.100000001490116
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-15,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0.400000005960464
2013-02-16,0.100000001490116
2013-02-16,0.100000001490116
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-16,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-17,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-18,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0.900000013411045
2013-02-19,0.200000002980232
2013-02-19,0
2013-02-19,0.800000011920929
2013-02-19,0.200000002980232
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-19,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0.100000001490116
2013-02-20,0.100000001490116
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0.100000001490116
2013-02-20,0.200000002980232
2013-02-20,0
2013-02-20,0.100000001490116
2013-02-20,0.200000002980232
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-20,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,1.90000002831221
2013-02-21,0.500000007450581
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0.100000001490116
2013-02-21,0.300000004470348
2013-02-21,0.100000001490116
2013-02-21,0
2013-02-21,1.20000001788139
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-21,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-22,0
2013-02-23,0
2013-02-23,0
2013-02-23,0
2013-02-23,0
2013-02-23,0.100000001490116
2013-02-23,0.100000001490116
2013-02-23,0.100000001490116
2013-02-23,0.100000001490116
2013-02-23,0
2013-02-23,0
2013-02-23,0
2013-02-23,0
2013-02-23,0.100000001490116
2013-02-23,0.200000002980232
2013-02-23,0.200000002980232
2013-02-23,0.400000005960464
2013-02-23,0.400000005960464
2013-02-23,0.200000002980232
2013-02-23,0.100000001490116
2013-02-23,0
2013-02-23,0.100000001490116
2013-02-23,0
2013-02-23,0
2013-02-23,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-24,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0.400000005960464
2013-02-25,0.200000002980232
2013-02-25,0.200000002980232
2013-02-25,0.200000002980232
2013-02-25,0.400000005960464
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-25,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-26,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-27,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-02-28,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-01,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-02,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-03,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-04,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-05,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-06,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0.100000001490116
2013-03-07,0.100000001490116
2013-03-07,0
2013-03-07,0
2013-03-07,0.100000001490116
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-07,0
2013-03-08,0.200000002980232
2013-03-08,0.100000001490116
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0.100000001490116
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-08,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0.300000004470348
2013-03-09,0.700000010430813
2013-03-09,1.00000001490116
2013-03-09,0.400000005960464
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0.200000002980232
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,0
2013-03-09,1.40000002086163
2013-03-10,0.100000001490116
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-10,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0.200000002980232
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-11,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0.100000001490116
2013-03-12,0.100000001490116
2013-03-12,0.200000002980232
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0.100000001490116
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-12,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-13,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,1.40000002086163
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0.200000002980232
2013-03-14,0
2013-03-14,0.100000001490116
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-14,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-15,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-16,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-17,0.200000002980232
2013-03-17,0.700000010430813
2013-03-17,0.100000001490116
2013-03-17,0.600000008940697
2013-03-17,0.400000005960464
2013-03-17,0.300000004470348
2013-03-17,0.300000004470348
2013-03-17,0.100000001490116
2013-03-17,0
2013-03-17,0.200000002980232
2013-03-17,0
2013-03-17,0.100000001490116
2013-03-17,0.100000001490116
2013-03-17,0
2013-03-17,0
2013-03-17,0
2013-03-18,0.100000001490116
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-18,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-19,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0
2013-03-20,0.500000007450581
2013-03-20,0.800000011920929
2013-03-20,2.10000003129244
2013-03-20,0.900000013411045
2013-03-20,1.60000002384186
2013-03-20,1.50000002235174
2013-03-20,1.00000001490116
2013-03-20,0.200000002980232
2013-03-20,0.200000002980232
2013-03-20,0.200000002980232
2013-03-20,0
2013-03-20,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-21,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-22,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-23,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-24,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-25,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-26,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-27,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0
2013-03-28,0.100000001490116
2013-03-28,0.300000004470348
2013-03-28,0.400000005960464
2013-03-28,0.300000004470348
2013-03-28,0.200000002980232
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
